Date,Open,High,Low,Close,Volume,OpenInt
2016-06-06,2.41,2.41,2.37,2.38,10090,0
2016-06-07,2.43,2.5,2.38,2.4,3095,0
2016-06-08,2.5,2.5,2.41,2.49,915,0
2016-06-09,2.59,2.6,2.43,2.43,36442,0
2016-06-10,2.5,2.5,2.42,2.45,6275,0
2016-06-13,2.45,2.66,2.45,2.53,22658,0
2016-06-14,2.55,2.59,2.54,2.59,7206,0
2016-06-15,2.8,2.8,2.62,2.64,13709,0
2016-06-16,2.89,2.89,2.71,2.71,15377,0
2016-06-17,2.71,2.77,2.64,2.77,4465,0
2016-06-20,2.99,3.15,2.82,2.83,26265,0
2016-06-21,2.99,2.99,2.82,2.94,8897,0
2016-06-22,2.94,3.2,2.9,3.14,141909,0
2016-06-23,3.18,3.38,2.99,3.05,243071,0
2016-06-24,2.8,2.93,2.7,2.89,130388,0
2016-06-27,2.98,2.99,2.89,2.98,75420,0
2016-06-28,2.98,2.99,2.85,2.91,62996,0
2016-06-29,3.19,3.19,2.95,3.11,64098,0
2016-06-30,3.17,3.17,3.06,3.11,13412,0
2016-07-01,3.15,3.15,3.01,3.09,6456,0
2016-07-04,3.03,3.09,2.9,2.96,15014,0
2016-07-05,3,3,2.91,2.95,4164,0
2016-07-06,2.99,2.99,2.85,2.89,9595,0
2016-07-07,2.93,2.93,2.81,2.88,10613,0
2016-07-08,2.88,3,2.85,2.97,26872,0
2016-07-11,2.97,3.14,2.97,3.13,591892,0
2016-07-12,3.12,3.2,3.1,3.16,242837,0
2016-07-13,3.18,3.3,3.12,3.3,318609,0
2016-07-14,3.3,3.53,3.3,3.48,448253,0
2016-07-15,3.49,3.5,3.38,3.41,106432,0
2016-07-18,3.41,3.46,3.37,3.45,86881,0
2016-07-19,3.46,3.46,3.38,3.38,84453,0
2016-07-20,3.38,3.44,3.32,3.44,290703,0
2016-07-21,3.4,3.43,3.3,3.37,118774,0
2016-07-22,3.37,3.44,3.35,3.43,64125,0
2016-07-25,3.41,3.42,3.35,3.42,80019,0
2016-07-26,3.42,3.42,3.35,3.4,25871,0
2016-07-27,3.4,3.4,3.35,3.39,243445,0
2016-07-28,3.35,3.4,3.35,3.4,100881,0
2016-07-29,3.4,3.52,3.36,3.5,499385,0
2016-08-01,3.48,3.58,3.48,3.54,22802,0
2016-08-02,3.55,3.57,3.5,3.54,48875,0
2016-08-03,3.52,3.54,3.5,3.51,44956,0
2016-08-04,3.55,3.57,3.51,3.57,23768,0
2016-08-05,3.55,3.8,3.55,3.79,158106,0
2016-08-08,3.85,3.85,3.73,3.75,41858,0
2016-08-09,3.75,3.78,3.56,3.72,88207,0
2016-08-10,3.72,3.75,3.69,3.74,57745,0
2016-08-11,3.77,3.77,3.73,3.74,30607,0
2016-08-12,3.75,3.75,3.7,3.73,104384,0
2016-08-16,3.76,3.76,3.7,3.7,71185,0
2016-08-17,3.75,3.75,3.57,3.63,116089,0
2016-08-18,3.66,3.69,3.61,3.63,163001,0
2016-08-19,3.63,3.69,3.61,3.63,17626,0
2016-08-22,3.63,3.64,3.62,3.62,24009,0
2016-08-23,3.64,3.65,3.6,3.62,51465,0
2016-08-24,3.65,3.65,3.59,3.64,14188,0
2016-08-25,3.64,3.64,3.48,3.59,41897,0
2016-08-26,3.6,3.62,3.5,3.59,28697,0
2016-08-29,3.57,3.6,3.51,3.56,86556,0
2016-08-30,3.57,3.57,3.51,3.55,22530,0
2016-08-31,3.6,3.6,3.52,3.57,55805,0
2016-09-01,3.6,3.6,3.48,3.48,30239,0
2016-09-02,3.44,3.57,3.43,3.57,44945,0
2016-09-05,3.58,3.6,3.52,3.58,65957,0
2016-09-06,3.59,3.74,3.57,3.74,14244,0
2016-09-07,3.82,4.2,3.63,4.15,1358443,0
2016-09-08,4.23,4.23,4.04,4.08,221512,0
2016-09-09,4.06,4.2,4.02,4.03,331057,0
2016-09-12,4.07,4.14,4.05,4.11,53812,0
2016-09-13,4.12,4.29,4.12,4.25,356908,0
2016-09-14,4.23,4.36,4.19,4.29,270928,0
2016-09-15,4.34,4.42,4.32,4.32,189385,0
2016-09-16,4.37,4.38,4.25,4.32,66142,0
2016-09-19,4.32,4.35,4.25,4.3,37034,0
2016-09-20,4.29,4.31,4.25,4.27,50511,0
2016-09-21,4.28,4.28,4.24,4.25,51378,0
2016-09-22,4.28,4.28,4.1,4.19,95657,0
2016-09-23,4.22,4.28,4.15,4.27,129322,0
2016-09-26,4.27,4.38,4.27,4.34,135923,0
2016-09-27,4.38,4.38,4.28,4.36,26823,0
2016-09-28,4.37,4.37,4.3,4.37,213007,0
2016-09-29,4.37,4.37,4.3,4.35,149228,0
2016-09-30,4.37,4.37,4.29,4.33,343916,0
2016-10-03,4.33,4.4,4.3,4.39,34288,0
2016-10-04,4.39,4.39,4.34,4.35,16306,0
2016-10-05,4.35,4.35,4.3,4.3,36972,0
2016-10-06,4.3,4.33,4.24,4.27,112513,0
2016-10-07,4.31,4.31,4.27,4.28,47220,0
2016-10-10,4.29,4.32,4.27,4.29,30754,0
2016-10-11,4.3,4.3,4.18,4.18,173487,0
2016-10-12,4.29,4.29,3.91,4.18,231208,0
2016-10-13,4.24,4.34,4.19,4.29,282466,0
2016-10-14,4.37,4.38,4.26,4.29,36797,0
2016-10-17,4.28,4.28,4.23,4.26,75841,0
2016-10-18,4.27,4.27,4.12,4.25,154825,0
2016-10-19,4.22,4.25,4.14,4.2,51224,0
2016-10-20,4.25,4.25,4.18,4.24,14313,0
2016-10-21,4.2,4.26,4.15,4.17,39428,0
2016-10-24,4.17,4.17,4.14,4.14,10751,0
2016-10-25,4.13,4.18,4.11,4.17,105998,0
2016-10-26,4.2,4.2,4.16,4.19,28948,0
2016-10-27,4.24,4.24,4.15,4.23,97114,0
2016-10-28,4.23,4.34,4.2,4.2,48462,0
2016-10-31,4.27,4.34,4.2,4.34,126481,0
2016-11-02,4.34,4.34,4.1,4.19,159179,0
2016-11-03,4.19,4.23,4.07,4.1,39113,0
2016-11-04,4.17,4.17,4.1,4.14,19613,0
2016-11-07,4.22,4.22,4.1,4.16,17012,0
2016-11-08,4.16,4.16,4.06,4.14,162827,0
2016-11-09,3.91,4.14,3.9,4.12,62909,0
2016-11-10,4.2,4.42,4.12,4.3,112074,0
2016-11-14,4.36,4.36,4.15,4.28,50733,0
